"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue"
"LOC111129869",1.33978682434073,0.0016293531305338,0.136865074780976,0.151781840467773,0.879359005383642,0.990246689800249,0.976075969844232
"LOC111129878",7.60850916340891,0.0031880421089666,0.086322584044155,0.359436654480689,0.71926845799183,0.971801017097259,0.983077280907568
"LOC111118123",5.13072210962912,-0.0571920403060881,0.316183012871,-2.07272211867224,0.0381981480734997,0.528459209007784,0.881064408118934
"LOC111112009",22.0299079036719,0.00403870870262582,0.0707016394431607,0.426657582781295,0.669628749924369,0.964626329347627,0.986444601879884
"LOC111129927",0.0378986274551085,-0.00107631881944379,0.188325479720188,-0.0916135019010506,0.927005123600582,NA,0.968091159269088
"LOC111119833",619.98098401548,-0.0162214608551681,0.108489234145476,-1.3588134549665,0.17420570860499,0.76996008226523,0.973826634910536
"LOC111104541",7.63678389454122,0.00221067827851407,0.0902712839107969,0.249813105360094,0.802731884406811,0.983926367898287,0.982761773515194
"LOC111112448",9.7596755925299,-0.909540751121667,1.20036300082856,-3.39574181943324,0.000684428855922439,0.102914321376114,0.293529809395851
"LOC111125753",1.5158576162733,-0.0255366073241771,0.278435010729477,-1.44723443459706,0.147831275303977,0.747543653417679,0.922473278780899
"LOC111110783",1.67161560769358,-0.014096335186502,0.197582893221479,-1.01496798335386,0.310121089539637,0.861905918799967,0.943422228680811
"LOC111132154",5.62410670921559,-0.0458031676877608,0.320318320737723,-1.86178929399501,0.062632796160672,0.606289540500518,0.895149365934315
"LOC111123486",13.8365465361674,-0.0173715901284156,0.0946895269913362,-1.39488270764457,0.163051212517722,0.76197230362899,0.980519996193602
"LOC111116296",121.736072980098,-0.181306331766031,0.657385291946823,-2.61207866518494,0.00899935440724087,0.314879691393417,0.706621645951706
"LOC111120908",2.64185961998597,-0.00169181558212618,0.108961586051836,-0.1780581341294,0.858677320682739,0.988754952216675,0.979539115188416
"LOC111122297",0.890077498530627,0.00423255271973661,0.163475726747073,0.361046646572058,0.718064576640322,NA,0.967595272682034
"LOC111119741",374.57124318648,-0.00442020821792073,0.0624328145908578,-0.432285729166957,0.665533757904816,0.963079857581513,0.988370175216179
"LOC111119754",1.66246898575104,-0.0146837855561009,0.163813733547004,-1.13678997714266,0.255626094303493,0.833410795940362,0.946934088225573
"LOC111121693",0.820224980484711,-0.000557242671106285,0.172656876992816,-0.047558181599271,0.962068360542054,NA,0.973170686527293
"LOC111126076",1621.55119113866,0.000327599562844286,0.0466872802467848,0.033198771880966,0.973516077481085,0.99732550390192,0.990999120541382
