"Gene","GO.terms","ModuleColor","GS.ambient","GS.normoxic","phase1_treatment.GS.both","phase1_treatment.GS.control","phase1_treatment.GS.hypoxic","phase1_treatment.GS.warm","p.GS.ambient","p.GS.normoxic","phase1_treatment.p.GS.both","phase1_treatment.p.GS.control","phase1_treatment.p.GS.hypoxic","phase1_treatment.p.GS.warm","MMlightyellow","MMcyan","MMmagenta","MMdarkorange","MMpaleturquoise","MMsaddlebrown","MMroyalblue","MMdarkolivegreen","MMyellowgreen","MMmidnightblue","MMsteelblue","MMdarkmagenta","MMgreenyellow","MMdarkred","MMlightcyan","MMpink","MMdarkturquoise","MMblack","MMorange","MMgreen","MMsienna3","MMblue","MMgrey60","MMskyblue","MMlightgreen","MMbrown","MMdarkgreen","MMwhite","MMpurple","MMyellow","MMdarkgrey","MMsalmon"
"LOC111103450","GO:0005764;GO:0006631;GO:0017064","royalblue",-0.196104388223275,-0.238416260265882,0.321377095832866,-0.191203508036684,-0.0229560158546411,-0.0715686557828528,0.407315674898297,0.311408850981081,0.167070158405038,0.419366521566343,0.923469597667519,0.764298818281288,-0.128679343232514,0.0822614486586079,0.0211674308840622,-0.169556478403598,-0.267211030350177,-0.0719069914514786,0.814123209124731,-0.298744309661589,-0.287137869696097,-0.240006964824696,-0.129700466171217,0.141630142889643,-0.013626628578603,-0.0778242751231708,-0.0481642304491309,0.0888780036091014,0.151311660606689,-0.0872843375887919,-0.146907764112171,-0.13689922070222,0.0862780825054104,0.0786071160523121,0.0106188034355807,0.122199262373192,-0.00379726438122868,0.196145097755881,0.0272990361909298,0.0298870330876766,-0.246331454798145,-0.231149396388869,0.103372643109013,0.0596397231067809
"LOC111103453","GO:0000287;GO:0004674;GO:0005524;GO:0006468;GO:0035556","darkturquoise",-0.297364075768843,0.0249558506354253,0.0907251053035329,-0.216540533905298,-0.112480351825372,0.257837050065997,0.202924718761668,0.916823816349246,0.703651460425834,0.35914764564053,0.636826188785571,0.272411805592363,0.326036785412503,0.417421952856917,0.106623240614347,-0.226749113564663,-0.384935501389104,-0.206190571603843,0.151801852338498,-0.277530494389578,-0.348790084122135,-0.250243828476871,-0.257531224170232,-0.486584544586785,-0.135902892693798,-0.264821149387747,0.207601929410062,0.0526007584823006,0.736763255741925,0.120747709711197,0.464555833720029,0.243217175800654,0.107377942672635,-0.0179778608085754,0.240542535566999,0.181251625626592,-0.257312025889887,-0.24513019897648,-0.299501749214782,-0.615304967740488,-0.0350086994039432,-0.0231713117600837,-0.28472840351227,-0.296873242490421
"LOC111103459","GO:0005201;GO:0005577;GO:0007596;GO:0030674;GO:0034116;GO:0042730;GO:0070527;GO:0072377","salmon",0.181676742583236,-0.659040463265392,0.325908422175853,-0.233759550883535,0.456118541127266,-0.509791990276704,0.443330685778324,0.0015754921839764,0.16082774435265,0.321234640637155,0.0432451811200993,0.0216636900671845,-0.163409453249108,-0.498155566895927,-0.169713918532531,-0.219534327320373,-0.320635286005318,-0.222991112362963,-0.201414741484804,-0.0792200640360062,-0.238167088068553,-0.222176826950417,-0.244558692225446,-0.19637874820213,-0.479970859730774,-0.163370709205758,-0.090936235954557,0.102560816314066,-0.127411540625664,0.161170401389749,0.136721683637225,0.476586081755157,0.137382759553417,0.270711053843559,0.0473024428318681,0.0838678311893794,0.343857797806569,0.178975396374381,0.197461670262999,0.254885206998872,0.0398897597497327,0.12745587116176,0.32343996720376,0.554238110214262
"LOC111103466","GO:0003924;GO:0005515;GO:0005525","grey60",0.0587808309608042,-0.225715436931152,0.145252581932249,-0.0544407485379481,0.125148705901826,-0.201712620820496,0.80555698152786,0.338637907720938,0.541188173394198,0.819678710056596,0.599083446441006,0.393760196831051,-0.0151934392742149,-0.256021422288529,-0.31944934540999,0.0686677680688619,-0.121933625134151,0.0278933782703984,0.0272414932204956,-0.205614294233628,-0.23732059212705,-0.15260943935156,-0.125606572164209,-0.345304204099368,-0.382853286704234,0.025646346318197,-0.267370936544003,0.116181490673696,0.222292560443512,0.0472560878020755,0.362308975739805,0.536343424578624,0.268585939093903,0.587477800027426,0.573886458148395,-0.128181753553049,-0.221344108215362,0.348447296842325,-0.103547767909263,-0.233088747307781,0.0219685024359133,-0.246274779102342,-0.258457902361516,-0.312625043021446
"LOC111103474","GO:0000776;GO:0000922;GO:0004674;GO:0005515;GO:0005524;GO:0005634;GO:0005737;GO:0005813;GO:0006468;GO:0007052","steelblue",-0.167575091095621,0.257268856252709,-0.130066060399134,-0.0161575932259157,-0.175429532375176,0.312679001733821,0.480074778946677,0.2735072192774,0.584687748471907,0.946095884888588,0.459424408507166,0.179514402448235,0.102042820158671,0.299689948380996,-0.0895913126025042,-0.0490864096669847,-0.00171839505083611,-0.0700615005672434,0.107965186138426,0.200260354465844,0.735668333043228,0.674297941982339,0.838367979778576,0.401685900976126,0.735946258121428,0.00487130861000367,-0.154794707929438,0.0275754380937223,-0.111522327625016,-0.202878646465889,-0.0315678993844025,-0.0604807527747339,-0.46102419782689,-0.370917762546466,-0.217039871374313,-0.064189565861323,-0.391573608622295,-0.349546393790724,-0.332697121037232,-0.319676132611124,0.0123195541593406,-0.308495866424529,-0.265819781724391,-0.143705181343377
"LOC111103476","GO:0005615","steelblue",-0.126635990675682,0.319476319644711,-0.267967099866192,-0.0245494855939075,-0.119512942870156,0.393031079935307,0.5947139088284,0.169737533193011,0.253343183975315,0.918173818494261,0.615760019296429,0.0864754142329662,-0.104722148706602,0.0948698779206761,-0.0204428967655152,0.0822102948093553,-0.0137925120300015,-0.0312290927929719,-0.185148729938197,0.0361671236496294,0.594535852145774,0.258334187732194,0.843519958119478,0.348069863186621,0.462726569956788,-0.180845588728526,-0.0447114548381838,-0.18824332708436,-0.0764865852944533,-0.0539579769950909,-0.154280732591478,-0.171298645147559,-0.0531433401208018,0.0355608312609077,0.160482612553702,0.331885264479,0.0038616639639771,-0.187982524129223,-0.0438510653330839,-0.0571143491512264,-0.193863524247553,-0.229103139809889,-0.19551639575427,-0.247680693705144
"LOC111103480","GO:0000828;GO:0005829;GO:0006020;GO:0032958;GO:0033857","orange",-0.125157547811055,-0.17080759122673,0.245977196215048,-0.10659926283336,-0.0309810190575852,-0.0834289259012902,0.599057430293117,0.471520624331025,0.295845765274262,0.654652277249881,0.896834980346313,0.726569887625974,-0.228518389265894,-0.295694905648023,-0.240318429497838,0.0542866093064869,0.00939764777757578,0.0425418825296738,-0.12626418271582,0.186092947483276,-0.0181441642930203,-0.174371360022317,-0.212649045908978,-0.697912905295725,-0.574230165370422,-0.0616196548411627,-0.0609640951753045,0.146439011212652,0.417025811423307,0.272354765013458,0.696690957782961,0.672862613908404,0.240613240721492,0.517266490518218,0.699058263145946,0.134787616492538,-0.238588346715782,-0.0612921609599986,-0.146147583458196,-0.552890971340284,-0.246697915846894,-0.453885324024723,-0.29985863541857,-0.354669666469716
"LOC111103482","GO:0005085;GO:0005515","midnightblue",-0.130114719819734,-0.029134997788919,-0.183182664684766,-0.332779664138356,0.202690461227635,0.318707329074838,0.584546034407646,0.902953450130509,0.439495793430748,0.151672055941169,0.391422548443676,0.170824903032512,-0.134446182520468,0.0288531043603694,-0.240551279232338,0.173676886836565,0.244842069097243,0.258269076032627,0.064893843091567,-0.0579299458010425,0.310084561204518,0.657431084397158,0.557022448080063,0.077114727362974,0.388357166158979,-0.30619738271713,-0.217818768686893,0.431507784713509,0.129534261878208,0.124530398221185,0.238319322775026,-0.267055689593992,-0.479823041994097,-0.363412795034995,-0.107114408132835,-0.157028231774439,-0.363879902759385,-0.226642321967702,-0.358962794050993,-0.345797240142667,0.059318631902128,-0.252645721375118,-0.230911642631829,0.072055697847558
"LOC111103485","GO:0004465;GO:0005737;GO:0019369;GO:0032590;GO:0045211;GO:0046340","black",-0.13388419100586,-0.639567326864924,0.486528218991099,-0.414998020347225,0.285371398046307,-0.295614292601732,0.573612651888531,0.0023931666385266,0.0296064014507076,0.0688368171889083,0.222614646379472,0.205722730457312,-0.128230896017647,-0.191602553934469,-0.0883244993764956,-0.0546612311154748,-0.25446014959537,-0.267513494728682,-0.0637244419680728,-0.206036894752726,-0.188084928999965,0.0410983659889134,-0.044318722066616,-0.0902158538214326,-0.132036711716737,-0.329282620917411,-0.208022874203824,-0.105074459079876,0.0405040068288798,0.554654570223232,0.242407014245068,0.126738577012326,-0.133388073452545,-0.137375094240616,-0.0976183085678792,0.0488739580410027,0.157516134798244,-0.170532272189521,-0.183263051522475,0.0797398608925831,0.185917062014767,0.187888626995099,0.354456221968374,0.552348007017207
"LOC111103486","GO:0005254;GO:0005783;GO:0016020","saddlebrown",-0.297130699036416,0.0291587721381909,0.15038509590007,-0.15964888938113,-0.172420679608814,0.202457382004845,0.20329643136552,0.902874617990853,0.526829492640031,0.501372299845511,0.46728084246365,0.391979053124004,0.116648241778172,0.00724638391057748,-0.253329626241789,0.0437073964680416,0.591554398714688,0.716692039265847,0.111658661538301,0.115553798511788,0.0608481385942838,0.527368518534515,-0.0234530867170944,-0.206230676513943,0.0798494581978862,-0.124342938957171,-0.236637104871854,0.532826658080202,0.125682559824956,0.169302012649915,0.454362508850393,0.0144141271029121,-0.521201910724433,-0.410417271632653,-0.277632709126623,-0.333170264911527,-0.391266011021084,-0.194980760206883,-0.336172408950191,-0.381042386795493,-0.16889581285025,-0.277447725258124,-0.00327758523972773,0.0437317624862133
"LOC111103489","GO:0005515;GO:0005737","skyblue",0.273085696544562,0.0758037820612154,-0.0435069476474096,0.340785521968895,-0.0469019182816722,-0.273561581637381,0.244039702496774,0.750762732054641,0.855483582901012,0.141469580647244,0.844333620379353,0.243186035831849,-0.293620332367739,-0.491189870739952,-0.369822417586377,-0.0330236426874898,0.0759977176051135,0.019323792132319,0.0013413817288448,0.483580073349129,0.295398153363679,0.0906503541579498,-0.0348880094470596,-0.338532367898402,-0.346512916391278,0.253357997901959,0.101590228226558,0.182814486154508,-0.0580779992228976,0.0453152979797854,0.217911620814309,0.00671647102187464,-0.186354841301486,0.219925714671208,0.282469874294015,0.531199849842398,-0.2555982815014,-0.0930140835881284,0.0760896775910547,-0.209594363708206,-0.0427944778452019,-0.240432099269492,0.0128298211682425,-0.0421002473209832
"LOC111103490","GO:0003746;GO:0003924;GO:0005525;GO:0005829;GO:0006414;GO:0043022;GO:1990904","magenta",-0.227874675854877,0.243907435040421,-0.186181184541298,-0.145106772385293,-0.108241496888482,0.433794881422317,0.333913134043774,0.300057902571363,0.431912047641588,0.541598681050469,0.649655870851568,0.0560156827292076,0.135332482835189,0.577560426909311,0.661110015879196,-0.208302457414939,-0.281861989045238,-0.21368524672906,-0.0708056301723466,-0.18001116960255,-0.24950333937921,-0.596134887812034,-0.229748483800398,-0.0664418287005249,-0.0246614684007105,-0.155877696721584,0.00555694166614552,-0.197402753706276,0.67858804567568,-0.0985592477024441,-0.137450031839481,-0.220198365561022,0.471719293144828,-0.0429456226328367,0.0266756703643285,0.0363822831315229,0.25090668302322,-0.0515690494229968,0.178393613098492,0.010495831353165,-0.0780172741145445,0.262060083205689,0.00408572740199592,-0.165074605416306
"LOC111103494","GO:0003697;GO:0005737;GO:0006302;GO:0016605;GO:0070260","steelblue",0.0121107820938187,-0.0626638628404323,-0.141110219220465,-0.178052547834523,0.202347334035934,0.116437807596446,0.959584320550984,0.792971205283218,0.552905387292012,0.452631024105187,0.392241958225059,0.624937281034705,-0.307524966544431,-0.209814358422256,0.0206777965348667,0.114360437284654,0.211582629429463,0.224426202936545,-0.268454308535876,-0.0886714479643718,0.332950703037761,0.327399825712307,0.614056326974692,0.499826399922486,0.338106378791275,-0.0286768791486189,-0.222818083599706,0.0315742096449608,-0.491715941725339,-0.116928513064786,-0.323860925052773,-0.154321144414046,-0.119047636555484,-0.136537796993574,-0.253829931084541,-0.0111941868088989,0.313918866068194,-0.010470815918924,0.135207839072162,0.402011990802534,-0.0653591792486066,-0.022487780372931,0.199179719295455,0.329237301202733
"LOC111103496","GO:0000398;GO:0003729;GO:0005515;GO:0071013","grey60",0.077501565624555,0.0574300492036919,-0.0815042707045656,0.0753417397283472,0.00930831712134219,-0.0137520995767907,0.745355751024762,0.809946148533626,0.732653907121105,0.752236161960105,0.968931637049503,0.954112166474986,0.345997428247716,0.242228046927428,0.0711613256451657,-0.0034441462018219,-0.160911278729557,-0.115150890815391,0.0682326389913508,0.168246797479686,0.279881284160537,-0.151330787908725,0.135955480301073,-0.0404631428444282,0.107919968909049,0.0796933142574679,-0.154502994612749,-0.204175020914499,0.0645978879828156,-0.206705461823326,-0.0600063190406966,0.0248984778872932,0.322684526829281,0.351939735964274,0.629523959044585,-0.0440845751656201,-0.141906178846028,-0.205155214039538,-0.194229415492726,-0.284536773595326,-0.173681627124527,-0.186858707623356,-0.110045355730375,-0.296186609459475
"LOC111103498","GO:0016620","orange",-0.358834944041479,0.165163637458145,0.122794356148296,-0.103069799985831,-0.303191139785178,0.298837395839153,0.120255907154074,0.486506150145905,0.606027378992526,0.665438206208594,0.193789975208082,0.200588516927127,0.291061537662752,0.290063684000801,-0.197042336627258,0.136019765558739,0.19837095685148,0.160953678848789,-0.132932680094386,-0.0203594991972834,0.11299177335915,0.478217879460505,0.184161301312398,-0.315847684852191,0.240356963687543,-0.102546367523207,0.135219073488695,0.286242916568515,0.247687720209616,0.360439384871369,0.621194601418429,0.184828667287213,-0.398302793024668,-0.3732457679266,-0.0167049378752416,-0.161026140335398,-0.428585585527099,-0.474383315656076,-0.510378493700503,-0.701137177463496,-0.00255873953510195,-0.203612822495368,-0.316510278130646,-0.523853472023062
"LOC111103500","GO:0009044;GO:0031222;GO:0045493;GO:0046556","pink",0.0303016389587562,-0.0394070998812246,-0.0767901708083307,-0.076913029446713,0.116211032056907,0.0361217886014209,0.899086090011494,0.868983591688324,0.747619971668991,0.747228795613391,0.625616187531946,0.87982691719455,-0.0469647650453308,-0.131902196161839,-0.125516078728845,-0.210188866160639,0.298764846066292,0.349872259618149,-0.227455825014059,0.613948657113487,0.3391588552289,0.192597296489187,-0.136984718801287,-0.542183590822738,-0.283776664303858,-0.0729710906972643,-0.195667919212964,0.509092280838055,0.321975467367193,0.0367642494208998,0.515391383155949,0.273424382936871,-0.166724287322451,-0.0563685330326311,0.117239288493751,-0.0580126690895748,-0.161117119285762,-0.302531052391122,-0.0102877142092753,-0.444392780255209,-0.0411520403861443,-0.193046961479458,-0.188051772352368,-0.133378279449847
"LOC111103502","GO:0030336;GO:0070822","magenta",0.0771648638546604,0.243072090880531,-0.244963571569922,0.13383400271803,-0.0529809163575651,0.137631975475139,0.746427152890718,0.30176819014891,0.297904034750211,0.573757639539798,0.824440962176868,0.562830923368626,0.29735485443123,0.538143109139444,0.37629153202191,-0.267388439753887,-0.117534269437763,-0.191579262054229,0.00189660132235146,0.325617585511718,0.22940169899891,-0.312632585676172,-0.0617467452377472,0.136283903343639,0.215851761382517,0.0255828942820911,-0.0402367617627464,-0.366602455190766,0.29016549249966,-0.0799914836413617,-0.325831077105258,-0.3437759849467,0.195497590581214,-0.202038925172693,-0.121883873992857,0.0610947698006821,0.608717519486562,-0.266830126669638,0.325674281435519,0.161431007325359,-0.0724816165901676,0.332610677114825,-0.158656741589014,-0.317843759812348
"LOC111103508","GO:0000977;GO:0000981;GO:0006357","yellow",0.297232476316233,0.0274855848176179,-0.252836972997408,0.131826314582065,0.201982258301522,-0.107933325083017,0.203134269165535,0.908424749095513,0.282145660588943,0.579570563531981,0.393114825275638,0.650592377651564,0.112217570783355,-0.0641857285870059,-0.0898752470201261,-0.0415429482640587,-0.0357475810664978,-0.0396431979226797,-0.201173374922317,-0.147443958808038,-0.253186966427835,-0.0167652733392423,-0.224393148829098,-0.0972549338797846,-0.0943872461956049,0.360002723121878,0.0348335281061586,-0.20256381682992,0.124531571540674,-0.206247497523602,-0.159975470148636,-0.231290821708539,-0.173842554179492,-0.240870038092011,-0.274231988637486,-0.0621003143663167,0.129194001235599,-0.0196854895471966,-0.0318187936638401,0.255790872221637,0.76196712587992,0.840049494628319,0.272187464934593,0.196960328232468
"LOC111103513","GO:0000981;GO:0006357;GO:0035497","blue",0.402614942566781,0.134526000294637,-0.469279007103395,0.173510810301554,0.27894277046575,-0.0290679742795397,0.0784114162519382,0.571759946340437,0.0368481256926384,0.464426562809443,0.233666465999494,0.903175694636549,-0.145354611732129,-0.0262672233056514,0.352821469080227,0.080223025965505,-0.279155481193338,-0.339253519268278,-0.286030265831818,0.0139430358713107,-0.104560758662988,-0.683517187635685,-0.163843346554927,-0.0973743110971421,-0.325753681503375,0.0275890756096685,0.0822396214971206,-0.370855842401968,0.134213248433896,-0.240681159972032,-0.332019501739893,-0.117982618933315,0.739145231477864,0.613689162449844,0.635793000752882,0.402411484066361,0.35864185793206,0.173611383000601,0.407783701071809,0.221727563094583,0.0299608883594641,0.18779401021454,-0.167778946965041,-0.175074830423573
